chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.URL,parameters.URL_method,parameters.boolshad.hgSeq.cdsExon,parameters.boolshad.hgSeq.downstream,parameters.boolshad.hgSeq.intron,parameters.boolshad.hgSeq.maskRepeats,parameters.boolshad.hgSeq.promoter,parameters.boolshad.hgSeq.revComp,parameters.boolshad.hgSeq.splitCDSUTR,parameters.boolshad.hgSeq.utrExon3,parameters.boolshad.hgSeq.utrExon5,parameters.boolshad.hgta_printCustomTrackHeaders,parameters.chromInfo,parameters.data_type,parameters.db,parameters.dbkey,parameters.description,parameters.fbDownBases,parameters.fbExonBases,parameters.fbIntronBases,parameters.fbQual,parameters.fbUpBases,parameters.hgSeq.casing,parameters.hgSeq.cdsExon,parameters.hgSeq.downstream,parameters.hgSeq.downstreamSize,parameters.hgSeq.granularity,parameters.hgSeq.intron,parameters.hgSeq.maskRepeats,parameters.hgSeq.padding3,parameters.hgSeq.padding5,parameters.hgSeq.promoter,parameters.hgSeq.promoterSize,parameters.hgSeq.repMasking,parameters.hgSeq.splitCDSUTR,parameters.hgSeq.utrExon3,parameters.hgSeq.utrExon5,parameters.hgsid,parameters.hgta_ctDesc,parameters.hgta_ctName,parameters.hgta_ctUrl,parameters.hgta_ctVis,parameters.hgta_ctWigOutType,parameters.hgta_doGalaxyQuery,parameters.hgta_doGenomicDna,parameters.hgta_doGetBed,parameters.hgta_doGetCustomTrackFile,parameters.hgta_doPrintSelectedFields,parameters.hgta_doTopSubmit,parameters.hgta_outputType,parameters.hgta_palOut,parameters.hgta_printCustomTrackHeaders,parameters.hgta_regionType,parameters.hgta_table,parameters.hgta_track,parameters.hguid,parameters.org,parameters.organism,parameters.position,parameters.table,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-11 00:36:07.771125,slurm_normal,1455151010.0,0.0,,1.0,main_w2_handler0,2595894,11783643,False,,6038895.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""bed""","""eschColi_K12""","""eschColi_K12""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2753354_J3wBd72z2Y6js5EcQu9ShoOa000J""","""table browser query on cytoBandIdeo""","""tb_cytoBandIdeo""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""cytoBandIdeo""","""cytoBandIdeo""","""9001630_8pEqxs7BC2oOT90fGzAUuIiAvMhw""","""Escherichia coli K12""","""Escherichia coli K12""","""chr:10001-35000""","""cytoBandIdeo""",32.0,,28279787,1455150994.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-11 00:36:54.956298,77800.0,16.0
,,2016-01-22 02:37:29.053349,slurm_normal,1453430266.0,0.0,,1.0,main_w1_handler2,2574146,11577154,False,,5842825.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/pyrAer1.len""","""fasta""","""pyrAer1""","""pyrAer1""","""range""",,,,,,"""exon""","""on""",,"""1000""","""gene""","""on""",,"""0""","""0""",,"""1000""","""lower""",,"""on""","""on""","""2728757_uGPMOaveaFaNduSh6VQRVAsLcNYh""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""range""","""refSeq""","""refSeq""","""8921214_wFod1MTxlbYYt7WITdFIkIaaxhMc""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:1880874-1882229""","""refSeq""",32.0,,27643259,1453430260.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-01-22 02:37:49.272570,,6.0
,,2016-03-11 23:58:39.661818,slurm_normal,1457740759.0,0.0,,1.0,main_w1_handler2,2621948,12111662,False,,6335111.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/nostSp.len""","""gtf""","""nostSp""","""nostSp""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2791842_I9HDFMVHqSqMaxFGtoWcpTM0l93e""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""refSeq""","""refSeq""","""9106844_NGjb0UcP7tMzBlEtjdIxJmbj728c""","""Nostoc sp""","""Nostoc sp""","""chr:10001-35000""","""refSeq""",32.0,,28822096,1457740748.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-03-11 23:59:22.386456,79860.0,11.0
,,2016-03-11 23:59:07.457207,slurm_normal,1457740811.0,0.0,,1.0,main_w1_handler0,2621941,12111664,False,,6335117.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/nostSp.len""","""bed""","""nostSp""","""nostSp""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2791851_k2scfSp33Pazua1ul8VTXoZME97F""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""9106851_3anDfWZUoPQYsQlj0CnIXD87AZYE""","""Nostoc sp""","""Nostoc sp""","""chr:10001-35000""","""refSeq""",32.0,,28954872,1457740803.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-03-12 00:00:15.846949,79854.0,8.0
,,2016-03-11 23:59:33.111480,slurm_normal,1457740897.0,0.0,,1.0,main_w1_handler1,2629746,12111665,False,Job output deleted by user before job completed.,6335120.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/nostSp.len""","""gtf""","""nostSp""","""nostSp""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2791846_MEmy0eFtTSiA55VaJraUVUacEoeI""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""refSeq""","""refSeq""","""9106845_XFrWANCFJGHNSnphFqjSFSLc4YAa""","""Nostoc sp""","""Nostoc sp""","""chr:10001-35000""","""refSeq""",32.0,,28954369,1457740872.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-03-12 00:01:41.131577,80410.0,25.0
,,2016-03-12 00:04:26.585082,slurm_normal,1457741117.0,0.0,,1.0,main_w2_handler1,2621942,12111690,False,,6335148.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/nostSp.len""","""gtf""","""nostSp""","""nostSp""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2791854_OigYppmz439bmlHihbQza2YA6ZAh""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""genome""","""refSeq""","""refSeq""","""9106862_vxUQQxHwr1MABLsJ25faAAyLI32W""","""Nostoc sp""","""Nostoc sp""","""chr:10001-35000""","""refSeq""",32.0,,28954896,1457741105.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-03-12 00:05:19.754170,79855.0,12.0
,,2016-01-25 18:48:33.721870,slurm_normal,1453747734.0,0.0,,1.0,main_w1_handler1,2574734,11599528,False,,5864589.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/wolbEndo_OF_DROSOPHIL.len""","""wig""","""wolbEndo_OF_DROSOPHIL""","""wolbEndo_OF_DROSOPHIL""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2732560_TeLj1Y93qQa2UmAvA3gaWHu7zSQi""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""wigData""",,,"""genome""","""gc20Base""","""gc20Base""","""8396659_soLrBppPoCScEukj7Ft1ukM03TQl""","""Wolbachia endosymbiont of Drosophila melanogaster""","""Wolbachia endosymbiont of Drosophila melanogaster""","""chr:10001-35000""","""gc20Base""",32.0,,25977722,1453747725.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-01-25 18:48:59.274055,55105.0,9.0
,,2016-01-25 06:24:42.864797,slurm_normal,1453703103.0,0.0,,1.0,main_w1_handler2,2576588,11594090,False,,5859258.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/haloSali1.len""","""wig""","""haloSali1""","""haloSali1""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2731870_jlqgExhMCsmYmEvwcToISUleXPhp""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""wigData""",,,"""genome""","""promoterScanPos""","""promoterScanPos""","""8934907_uYrQKDqQi5FMhRrgJxaOD5rKiE2Z""","""Halobacterium salinarum R1""","""Halobacterium salinarum R1""","""chr:10001-35000""","""promoterScanPos""",32.0,,27710156,1453703092.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-01-25 06:25:04.796978,21488.0,11.0
,,2016-01-25 17:38:13.098230,slurm_normal,1453743674.0,0.0,,1.0,main_w1_handler2,2557773,11598709,False,,5863807.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/eschColi_K_12_SUBSTR_W3110.len""","""fasta""","""eschColi_K_12_SUBSTR_W3110""","""eschColi_K_12_SUBSTR_W3110""","""genome""",,,,,,"""exon""","""on""",,"""1000""","""gene""",,,"""0""","""0""",,"""1000""","""lower""",,,,"""2732481_fYGXgca7Tn4JK1BOu8T8N20Y7W2f""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""8863323_0L9ygUG6jKFFOkaJvGfD1WWd7ibe""","""Escherichia coli K 12 substr  W3110""","""Escherichia coli K 12 substr  W3110""","""chr:10001-35000""","""refSeq""",32.0,,27263307,1453743505.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-01-25 17:41:20.496846,,169.0
,,2016-01-25 17:49:09.245388,slurm_normal,1453744171.0,0.0,,1.0,main_w2_handler0,2557773,11598906,False,,5863942.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/eschColi_K_12_SUBSTR_W3110.len""","""auto""","""eschColi_K_12_SUBSTR_W3110""","""eschColi_K_12_SUBSTR_W3110""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2732491_NjwG7kdM6A9RrckWILH4NGYzFwM6""",,,,,,"""Send query to Galaxy""",,,,"""get output""",,"""selectedFields""",,,"""genome""","""refSeq""","""refSeq""","""8863323_0L9ygUG6jKFFOkaJvGfD1WWd7ibe""","""Escherichia coli K 12 substr  W3110""","""Escherichia coli K 12 substr  W3110""","""chr:10001-35000""","""refSeq""",32.0,,27263307,1453744164.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-01-25 17:49:35.707237,,7.0
,,2016-01-25 18:06:18.459863,slurm_normal,1453745204.0,0.0,,1.0,main_w2_handler1,2557773,11599027,False,,5864123.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/aerPer1.len""","""fasta""","""aerPer1""","""aerPer1""","""genome""",,,,,,"""exon""","""on""",,"""1000""","""gene""",,,"""0""","""0""",,"""1000""","""lower""",,,,"""2732536_SsomAze1Aya8ZX0LULqKJ4ZS1ANp""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""8863323_0L9ygUG6jKFFOkaJvGfD1WWd7ibe""","""Aeropyrum pernix""","""Aeropyrum pernix""","""chr:10001-35000""","""refSeq""",32.0,,27263307,1453745187.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-01-25 18:06:48.912674,,17.0
,,2016-01-25 18:07:01.437551,slurm_normal,1453745241.0,0.0,,1.0,main_w2_handler0,2557773,11599036,False,,5864132.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/aerPer1.len""","""auto""","""aerPer1""","""aerPer1""","""genome""",,,,,,,,,,,,,,,,,,,,,"""2732537_fZaa3E6JEsilWlowPFRynRo6JCqx""",,,,,,"""Send query to Galaxy""",,,,"""get output""",,"""selectedFields""",,,"""genome""","""refSeq""","""refSeq""","""8863323_0L9ygUG6jKFFOkaJvGfD1WWd7ibe""","""Aeropyrum pernix""","""Aeropyrum pernix""","""chr:10001-35000""","""refSeq""",32.0,,27263307,1453745235.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-01-25 18:07:25.652611,,6.0
,,2016-01-26 19:41:12.274385,slurm_normal,1453837303.0,0.0,,1.0,main_w1_handler2,2578890,11609907,False,,5874622.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/bordBron.len""","""bed""","""bordBron""","""bordBron""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2733966_SlKT7Ob6lSnvsPcUrJpPT0jAHrgs""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""8940986_t9HSuyK1D5e9bnwTU1Q2HQvYYWKO""","""Bordetella bronchiseptica""","""Bordetella bronchiseptica""","""chr:10001-35000""","""refSeq""",32.0,,27744444,1453837280.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-01-26 19:41:50.814599,71967.0,23.0
,,2016-02-11 22:26:39.455324,slurm_normal,1455229661.0,0.0,,1.0,main_w1_handler1,2597062,11795882,False,,6050559.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/pyrAer1.len""","""bed""","""pyrAer1""","""pyrAer1""","""range""",,,,,,,,,,,,,,,,,,,,,"""2755192_FOGlaNO7YxWYe7EOhI1Lq7zZUMBK""",,,,,,"""Send query to Galaxy""",,,,,,"""bed""","""submit""",,"""range""","""refSeq""","""refSeq""","""8971517_pEJfQ8wABNCYIHdL7yV6UscyfEMC""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:54323-54703""","""refSeq""",32.0,,27453499,1455229651.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-11 22:27:45.073029,76864.0,10.0
,,2016-02-11 22:32:29.046073,slurm_normal,1455229991.0,0.0,,1.0,main_w2_handler1,2597062,11795936,False,,6050634.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,"""0""",,,,,,,"""/galaxy-repl/localdata/chrom/therKoda1.len""","""fasta""","""therKoda1""","""therKoda1""","""genome""",,,,,,"""upper""","""1""",,,,,,"""0""","""0""",,,"""lower""",,,,"""2755218_LSth5sZN3tT6JznzUzAG1mfikZjd""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""igenics""","""igenics""","""9005414_UIdE8zJaYdjTVcHXbPcpzGgqdu44""","""Thermococcus kodakaraensis""","""Thermococcus kodakaraensis""","""chr:10001-35000""","""igenics""",32.0,,27453499,1455229980.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-11 22:33:17.632226,76864.0,11.0
,,2016-02-12 03:34:34.472406,slurm_normal,1455248123.0,0.0,,1.0,main_w2_handler0,2597288,11797616,False,,6052341.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/methJann1.len""","""bed""","""methJann1""","""methJann1""","""range""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2756835_Fq5AoMe1RCgLGUDyyLm4EwkqD5Ma""","""table browser query on tRNAs""","""tb_tRNAs""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""range""","""tRNAs""","""tRNAs""","""9006672_YZrQgHplegxAWEA71jHBil2hMJDd""","""Methanocaldococcus jannaschii""","""Methanocaldococcus jannaschii""","""chr:1622660-1623032""","""tRNAs""",32.0,,27453530,1455248117.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-12 03:35:26.825719,76800.0,6.0
,,2016-02-12 03:33:09.152874,slurm_normal,1455248026.0,0.0,,1.0,main_w1_handler0,2597288,11797614,False,,6052335.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,"""0""",,,,,,,"""/galaxy-repl/localdata/chrom/methJann1.len""","""fasta""","""methJann1""","""methJann1""","""range""",,,,,,"""upper""","""1""",,,,,,"""0""","""0""",,,"""lower""",,,,"""2756835_Fq5AoMe1RCgLGUDyyLm4EwkqD5Ma""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""range""","""tRNAs""","""tRNAs""","""9006672_YZrQgHplegxAWEA71jHBil2hMJDd""","""Methanocaldococcus jannaschii""","""Methanocaldococcus jannaschii""","""chr:1622660-1623032""","""tRNAs""",32.0,,27453530,1455248020.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-12 03:33:49.450051,76800.0,6.0
,,2016-02-12 02:45:17.961034,slurm_normal,1455245156.0,0.0,,1.0,main_w1_handler2,2591146,11797387,False,,6052111.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/therTena2.len""","""fasta""","""therTena2""","""therTena2""","""genome""",,,,,,"""exon""","""on""",,"""1000""","""gene""","""on""",,"""0""","""0""",,"""1000""","""lower""",,"""on""","""on""","""2756251_dnzkI0qI2Xwgzl1lchkklanKi6cd""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""8985449_Awi07e4Pyr9e00S1BLrSlT7R1TaC""","""Thermoproteus tenax Kra 1""","""Thermoproteus tenax Kra 1""","""chr:10001-35000""","""refSeq""",32.0,,28116439,1455245150.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-12 02:46:00.284859,76802.0,6.0
,,2016-02-12 03:00:12.497339,slurm_normal,1455246043.0,0.0,,1.0,main_w1_handler0,2597297,11797518,False,,6052231.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/pyrAer1.len""","""fasta""","""pyrAer1""","""pyrAer1""","""genome""",,,,,,"""upper""","""on""",,"""1000""","""gene""","""on""",,"""0""","""0""",,"""1000""","""lower""",,"""on""","""on""","""2756495_GWsPoXqNQWggRhWi3CaLKqphZDqJ""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""9006370_xUElHzud7fOzdE58o8aLFD2IeR44""","""Pyrobaculum aerophilum""","""Pyrobaculum aerophilum""","""chr:2138574-2139116""","""refSeq""",32.0,,27643857,1455246038.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-12 03:00:47.419213,76303.0,5.0
,,2016-02-12 03:36:31.651421,slurm_normal,1455248222.0,0.0,,1.0,main_w2_handler1,2597288,11797621,False,,6052346.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/methJann1.len""","""gtf""","""methJann1""","""methJann1""","""range""",,,,,,,,,,,,,,,,,,,,,"""2756835_Fq5AoMe1RCgLGUDyyLm4EwkqD5Ma""",,,,,,"""Send query to Galaxy""",,,,,"""get output""","""gff""",,,"""range""","""tRNAs""","""tRNAs""","""9006672_YZrQgHplegxAWEA71jHBil2hMJDd""","""Methanocaldococcus jannaschii""","""Methanocaldococcus jannaschii""","""chr:1622660-1623032""","""tRNAs""",32.0,,27453530,1455248214.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-12 03:37:04.450870,76800.0,8.0
,,2016-02-11 05:16:04.763715,slurm_normal,1455167785.0,0.0,,1.0,main_w1_handler0,2590702,11784574,False,,6039814.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,"""0""",,,,,,,"""/galaxy-repl/localdata/chrom/therKoda1.len""","""fasta""","""therKoda1""","""therKoda1""","""genome""",,,,,,"""upper""","""1""",,,,,,"""0""","""0""",,,"""lower""",,,,"""2754134_0cIgrNppCW4yyzqwW2uvsMTbzDRc""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""igenics""","""igenics""","""9002585_lw6bveyh9QBpcs3YjoqAaqWunSkY""","""Thermococcus kodakaraensis""","""Thermococcus kodakaraensis""","""chr:10001-35000""","""igenics""",32.0,,27453531,1455167779.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-11 05:16:27.683343,76794.0,6.0
,,2016-02-11 06:28:31.096758,slurm_normal,1455172132.0,0.0,,1.0,main_w2_handler0,2595884,11784748,False,,6040035.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,"""0""",,,,,,,"""/galaxy-repl/localdata/chrom/therKoda1.len""","""fasta""","""therKoda1""","""therKoda1""","""range""",,,,,,"""upper""","""1""",,,,,,"""0""","""0""",,,"""lower""",,,,"""2754258_siuyjrSvoTtGwqank7jvvWPpgSAs""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""range""","""tRNAs""","""tRNAs""","""9002688_875RA6g2ojywgCz5y36YibfOrAZQ""","""Thermococcus kodakaraensis""","""Thermococcus kodakaraensis""","""chr:1241922-1242944""","""tRNAs""",32.0,,27306001,1455172125.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-11 06:28:57.967550,76536.0,7.0
,,2016-02-11 04:51:27.503181,slurm_normal,1455166329.0,0.0,,1.0,main_w1_handler1,2595981,11784532,False,,6039762.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,"""0""","""/galaxy-repl/localdata/chrom/eschColi_APEC_O1.len""","""bed""","""eschColi_APEC_O1""","""eschColi_APEC_O1""","""genome""","""200""","""0""","""0""","""whole""","""200""",,,,,,,,,,,,,,,,"""2754085_E6jCalvaU2iVGqwNKAJJJAzlHiEg""","""table browser query on refSeq""","""tb_refSeq""","""""","""pack""",,"""Send query to Galaxy""",,"""get BED""",,,,"""bed""",,,"""genome""","""refSeq""","""refSeq""","""9002521_RcjuKAqVcDHawtwt4U50MmGxFYaA""","""Escherichia coli APEC O1""","""Escherichia coli APEC O1""","""chr:10001-35000""","""refSeq""",32.0,,28282423,1455166301.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-11 04:52:12.508325,77813.0,28.0
,,2016-02-11 06:31:23.924789,slurm_normal,1455172314.0,0.0,,1.0,main_w1_handler2,2595884,11784758,False,,6040045.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,"""0""",,,,,,,"""/galaxy-repl/localdata/chrom/therKoda1.len""","""fasta""","""therKoda1""","""therKoda1""","""range""",,,,,,"""upper""","""1""",,,,,,"""0""","""0""",,,"""lower""",,,,"""2754258_siuyjrSvoTtGwqank7jvvWPpgSAs""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""range""","""genemark""","""allpredictions""","""9002688_875RA6g2ojywgCz5y36YibfOrAZQ""","""Thermococcus kodakaraensis""","""Thermococcus kodakaraensis""","""chr:1241922-1242944""","""genemark""",32.0,,27306001,1455172309.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-02-11 06:31:55.561662,76536.0,5.0
,,2016-03-12 15:41:02.986053,slurm_normal,1457797289.0,0.0,,1.0,main_w2_handler1,2597028,12114181,False,,6337553.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""",,,,,,,,,,,"""/galaxy-repl/localdata/chrom/pyrFur2.len""","""customTrack""","""pyrFur2""","""pyrFur2""","""genome""","""200""",,,"""whole""","""200""",,,,,,,,,,,,,,,,"""2792710_7Uu9NOtB7CQZEatCUb2sbEofTigJ""","""table browser query on gbRNAs""","""tb_gbRNAs""","""""","""pack""",,"""Send query to Galaxy""",,,"""get custom track in file""",,,"""customTrack""",,,"""genome""","""gbRNAs""","""gbRNAs""","""9006884_5kaAYxAnaGpbpt80rYL5dOW9OK65""","""Pyrococcus furiosus""","""Pyrococcus furiosus""","""chr:10001-35000""","""gbRNAs""",32.0,,28190102,1457797284.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-03-12 15:41:30.979089,78216.0,5.0
,,2016-04-29 15:56:28.487037,slurm_normal,1461945438.0,0.0,,1.0,main_w2_handler0,2689647,12690426,False,,6889108.roundup,slurm,,132112168.0,corral-repl,,"""http://archaea.ucsc.edu/cgi-bin/hgTables""","""post""","""0""","""0""","""0""","""0""","""0""",,"""0""","""0""","""0""",,"""/galaxy-repl/localdata/chrom/eschColi_K12.len""","""fasta""","""eschColi_K12""","""eschColi_K12""","""genome""",,,,,,"""exon""","""on""","""on""","""1000""","""gene""","""on""",,"""0""","""0""","""on""","""1000""","""lower""",,"""on""","""on""","""2844616_NoZKZSxAA1DKn132xOg6kt3rPNAv""",,,,,,"""Send query to Galaxy""","""get sequence""",,,,,"""sequence""",,,"""genome""","""refSeq""","""refSeq""","""9284600_dEqXBeEbhka5dryApUY7pU9F6xh0""","""Escherichia coli K12""","""Escherichia coli K12""","""chr:10001-35000""","""refSeq""",32.0,,29946887,1461945427.0,ok,1023996.0,ucsc_table_direct_archaea1,1.0.0,,2016-04-29 15:57:21.226281,55089.0,11.0
